system:index,GEOID,LST_C,NDBI,NDVI,year,.geo
0,31109002900,37.05857779784434,-0.1349408955185342,0.5193470105876183,2023,"{""type"":""Polygon"",""coordinates"":[[[-96.68222299974171,40.83658399935079],[-96.68222200000221,40.83608699871474],[-96.6821159998089,40.83613899912355],[-96.68188100005084,40.83625599897251],[-96.67451499942973,40.840121999260006],[-96.67280799971722,40.8410209992605],[-96.67218099992897,40.84135799863503],[-96.67089500041895,40.84203099906562],[-96.66979499976692,40.84263299884481],[-96.66953400015416,40.842781998807745],[-96.66664100007128,40.84429499900767],[-96.66587200001314,40.84468699927962],[-96.6645590005501,40.845398998922626],[-96.66407900004079,40.845650998654826],[-96.66320199945302,40.846120998642135],[-96.6630430002075,40.846206999375234],[-96.66103600022127,40.84727399938236],[-96.65887399989096,40.84838999904379],[-96.65539400009078,40.85021899938122],[-96.65495700046323,40.85043499881613],[-96.65362199969977,40.851119998771324],[-96.65240399980145,40.851765998947585],[-96.65235199966874,40.851793999080854],[-96.64415199965984,40.85606699868909],[-96.64409100008845,40.856099998980994],[-96.64240299948617,40.85697499922003],[-96.6421240001896,40.85711599951412],[-96.64216599970952,40.857121998731344],[-96.64224499945239,40.85713999924695],[-96.64234600026425,40.85716399903402],[-96.64253199994936,40.85722099909748],[-96.64271199987827,40.85728899893867],[-96.64288299967923,40.85736799921124],[-96.64322400003245,40.85756399883356],[-96.64308199968784,40.85764399868293],[-96.64292700011191,40.85773399892375],[-96.64278499970591,40.85781999891483],[-96.64269799977104,40.85787499942664],[-96.64259100033797,40.85794299879874],[-96.64253899963178,40.85798299909811],[-96.64248099979082,40.85802199932003],[-96.64213799973619,40.85826399880057],[-96.64181100056311,40.85851799928186],[-96.64144899960087,40.85882799904119],[-96.64142200002928,40.858852998653084],[-96.6411869997475,40.85907499876612],[-96.64103800033,40.859224999464345],[-96.64076399999873,40.85952199905326],[-96.6405009995686,40.85983899940077],[-96.64043500026783,40.85992699882792],[-96.64027000053106,40.86014799940953],[-96.64006900051791,40.86044699947174],[-96.63895699996424,40.862228998780274],[-96.63803799959231,40.863697999072315],[-96.63791200050937,40.86389999943824],[-96.63756200040815,40.8644219994842],[-96.63714999999176,40.864992998888475],[-96.63700999946707,40.86517399929032],[-96.63674400032673,40.865515999021454],[-96.63650999956182,40.865794999053584],[-96.63626100007566,40.86606599869895],[-96.63601400011117,40.86631199901025],[-96.63571900010994,40.86658199882513],[-96.6354260002932,40.86682599871831],[-96.63511999970076,40.86706099924489],[-96.63476100040441,40.86731299900243],[-96.63440699991754,40.86753899899215],[-96.63401799985506,40.86776399912073],[-96.63363800022498,40.86796399889461],[-96.63322300021889,40.86816099943652],[-96.63281999974302,40.86833299914565],[-96.6324070002171,40.86849099895827],[-96.63201100018217,40.86862599943593],[-96.63158099946148,40.86875599890227],[-96.63114499967402,40.86887099886057],[-96.63075399970417,40.86895999876466],[-96.63033199988965,40.869041998960476],[-96.62990699963355,40.86910999883888],[-96.62945099971141,40.86916699880106],[-96.6289920003855,40.86920799919934],[-96.62855799974552,40.86923199875279],[-96.62812299990674,40.869242999277816],[-96.62768800050044,40.8692389987193],[-96.62728099949638,40.86922299947487],[-96.62676700035894,40.86918499929607],[-96.626309000431,40.86913399932569],[-96.62588199978097,40.869071999229966],[-96.62545899977286,40.868995998862594],[-96.62498800049534,40.86889399946646],[-96.62470699968058,40.86882599861822],[-96.62464399954435,40.868809999291464],[-96.62455300044911,40.86878399869663],[-96.62376299949392,40.86856399902897],[-96.62325900056152,40.868440999437034],[-96.62280000011395,40.86834299937083],[-96.62231100038471,40.868252998755544],[-96.6221029996505,40.86821999883203],[-96.62196999954952,40.86820399941865],[-96.62181700050806,40.86817799894375],[-96.62131100004358,40.868113998790406],[-96.62118499945439,40.86810299903532],[-96.6210479998608,40.86809199905671],[-96.62078400049461,40.868079999272034],[-96.62061399967313,40.868078998667066],[-96.62051999953731,40.868078999496426],[-96.62025600025044,40.868087999348504],[-96.6199930002183,40.8681079988997],[-96.6198180005888,40.8681269991358],[-96.61970699979119,40.86814399936131],[-96.61947200032304,40.86817799896777],[-96.61913199948295,40.86824799872298],[-96.61888100016955,40.86831099867685],[-96.61863500034143,40.86838499900495],[-96.61839499953683,40.86846799867572],[-96.61816000026556,40.86856099930574],[-96.61809100014716,40.86858999920145],[-96.61797400032468,40.8686379987935],[-96.61779099956644,40.86872299927068],[-96.6174839996151,40.868875999235456],[-96.61726199948335,40.86900199881387],[-96.61649899997924,40.869471998887214],[-96.61621200022503,40.8696549986302],[-96.61532699960333,40.87027799863599],[-96.61388000027632,40.87127299923256],[-96.61352600014517,40.87151599909927],[-96.61284099946154,40.87193099868568],[-96.6124100000485,40.872176999136386],[-96.61188000007766,40.872464999116],[-96.6116060001382,40.872603998864015],[-96.61039599979853,40.873237999363376],[-96.60931299998408,40.87377499896824],[-96.60885200042989,40.874012999415925],[-96.60842500035139,40.874233998783055],[-96.60688999945306,40.87502699902217],[-96.60647699942608,40.875253998776216],[-96.60580899971251,40.87559899923024],[-96.60549299991722,40.87576499894696],[-96.60515100043308,40.87594499886125],[-96.6047799996103,40.87613799889271],[-96.60451900008357,40.8762729994727],[-96.60444500052292,40.8763119994642],[-96.60442400013996,40.87632299924441],[-96.60294899996629,40.877089999200635],[-96.60289100012419,40.87712099883644],[-96.60302500051966,40.87719999908486],[-96.60333000043497,40.87752099935021],[-96.6033990002993,40.877592999148014],[-96.60347899960816,40.87765299878939],[-96.60358399957862,40.877709999334094],[-96.60373300008155,40.877750998840426],[-96.6039150003599,40.87777699940024],[-96.6042959997672,40.87779999913845],[-96.60476299998066,40.877802998997566],[-96.60494599958699,40.877811999369676],[-96.60508299956102,40.87782899913726],[-96.60518200033596,40.87785499919153],[-96.60529699978846,40.87790099936194],[-96.60540900038313,40.87796799897713],[-96.60549199955553,40.878052999000786],[-96.60553999989054,40.87812299882366],[-96.6055739996656,40.8782099987014],[-96.6055960002109,40.8783349990822],[-96.60558200009585,40.87849299891287],[-96.60545700012747,40.87994899908699],[-96.60543000023286,40.880733998866056],[-96.60540399966045,40.881953999234405],[-96.60539900057431,40.88219499917849],[-96.60540000004042,40.88280299905466],[-96.60536400008951,40.884653998622305],[-96.60535600003546,40.88503899883502],[-96.60535399949481,40.88514399950961],[-96.60534600041899,40.885570999449186],[-96.60531500051272,40.8877669994702],[-96.6052639994172,40.88826099919591],[-96.60512999982708,40.88857099902092],[-96.60479699961436,40.88899699917242],[-96.60425599986618,40.88957999881636],[-96.60393200049933,40.89000799918905],[-96.60384199959206,40.89021699929351],[-96.60377999999969,40.8904879991804],[-96.60375000015647,40.890925999309516],[-96.60378999979343,40.891199999181275],[-96.60390300015152,40.89151799876128],[-96.60404299974942,40.891770998645136],[-96.6042949995105,40.89204899917385],[-96.60431999982929,40.892088999172884],[-96.6043479998971,40.89214399892497],[-96.60444800058089,40.89230199898045],[-96.6045649997328,40.892454999451736],[-96.60460300017428,40.89249899950735],[-96.60497000015441,40.89295599913208],[-96.60514600043052,40.89325199931505],[-96.60522900002475,40.89346299931442],[-96.60527800032392,40.89367999873252],[-96.60530999984788,40.89400899862799],[-96.60533199980192,40.894886999280914],[-96.60536099963237,40.896807998701455],[-96.60536699964089,40.89712699938732],[-96.60551100007902,40.89712999922409],[-96.61500999953286,40.897153999167905],[-96.62449199958529,40.897071999296145],[-96.63527400031643,40.897051998654476],[-96.63938100056085,40.89704499887012],[-96.64342900022463,40.8970369989235],[-96.64357699967466,40.89703699936792],[-96.64396899952442,40.89703599912787],[-96.64487500023829,40.897033998972546],[-96.65003399990324,40.897020999431454],[-96.65016899953164,40.897020998836005],[-96.65022899967204,40.897019999242936],[-96.66279499962768,40.89698899908123],[-96.66317000030196,40.89693999903704],[-96.66370799976917,40.8968689987628],[-96.66472099974021,40.896692999305145],[-96.66552100031971,40.896480998930954],[-96.66651499976915,40.89614399919541],[-96.66715899987351,40.89586899918126],[-96.66790400023928,40.89548899870997],[-96.66825800017341,40.8952829991335],[-96.66989699969358,40.89428099920785],[-96.67097000006332,40.89359299884014],[-96.67156999986825,40.89320799879186],[-96.67263500036216,40.89252399938441],[-96.67683100003094,40.889830999142966],[-96.67863500041094,40.88867199877893],[-96.67919200042199,40.88831399879847],[-96.67944700007716,40.888149999036315],[-96.6819829995459,40.88652199918645],[-96.68197600043965,40.886367998799074],[-96.68196699953205,40.88621699944214],[-96.68192899976255,40.8855459988908],[-96.6818510005482,40.8841709992563],[-96.68182700023438,40.88367899889195],[-96.68182499976417,40.88356699937023],[-96.68181100046526,40.88289399900313],[-96.68181199979112,40.88278899869218],[-96.68182399985629,40.88148999885994],[-96.68182600023111,40.88128599867029],[-96.68182800003876,40.88097399873272],[-96.6818429997378,40.8788119990375],[-96.68185700024661,40.87655399873026],[-96.68187000014757,40.87464899915328],[-96.68188999949194,40.87157699936991],[-96.68190000031038,40.86992499945069],[-96.68191999990073,40.86566299887257],[-96.68193399976565,40.86431899869466],[-96.6819460000658,40.86236099894258],[-96.68195699962288,40.86068999901949],[-96.68196700054985,40.85910399886111],[-96.68196300027462,40.85788699918716],[-96.68196500052572,40.857127998660665],[-96.68198100006147,40.85711499899788],[-96.6819830001155,40.85700499904213],[-96.68201899966972,40.85540699910368],[-96.68205200037924,40.853786999069385],[-96.6820509995293,40.85362899927954],[-96.68202699978193,40.84997799899191],[-96.68204099988627,40.84759999943559],[-96.68204100056813,40.84753999873029],[-96.68203700053554,40.84745299907362],[-96.68203799970061,40.84723499940587],[-96.68204200005341,40.84660999902525],[-96.68204600018379,40.84602599914471],[-96.68205100006546,40.84599099935929],[-96.68204699945734,40.845884998625195],[-96.68205399952267,40.84478699871182],[-96.68205900050653,40.84476499945291],[-96.68205500059055,40.84465199868574],[-96.68206699974714,40.84278499869722],[-96.68207299980114,40.84259499916497],[-96.68207399982494,40.84248399939062],[-96.68209199950286,40.83904599950957],[-96.68209799947046,40.83724999887505],[-96.68211199999052,40.8369189987793],[-96.682114000307,40.836663998783344],[-96.68218899980933,40.836610999121355],[-96.68222299974171,40.83658399935079]]]}"
1,31109003402,39.35599620371609,-0.09171039677736552,0.43966887055416537,2023,"{""type"":""Polygon"",""coordinates"":[[[-96.75301799994313,40.80998599918601],[-96.75328300016653,40.80995299878029],[-96.75222500027533,40.80835999935711],[-96.75200899957852,40.80803299864681],[-96.75178099999313,40.807689998740535],[-96.7517349998215,40.80761099933033],[-96.75171899941988,40.80758399932794],[-96.7515210001278,40.8072969989774],[-96.75094899993941,40.80643499872451],[-96.75093600015222,40.80641499882996],[-96.75086599999624,40.806316999242895],[-96.75079699957855,40.80620699884173],[-96.75029500057481,40.80546799927698],[-96.75002900010287,40.80513299868768],[-96.74965399962805,40.80475099935538],[-96.74938299941633,40.8045159988182],[-96.74927700036262,40.80443299896512],[-96.74913100000028,40.80432599902283],[-96.74902399990948,40.804252998906044],[-96.74887000052559,40.804149999031246],[-96.74859599944766,40.80398699868793],[-96.74830999976712,40.80383499929008],[-96.74803799966297,40.80370799906331],[-96.7477309996187,40.803580999190444],[-96.74741800001482,40.80346999889252],[-96.74691900045266,40.80331199949833],[-96.74474299951994,40.802667999298514],[-96.7450849995275,40.80242099891437],[-96.7454499996026,40.80216999889634],[-96.74567099987314,40.802032999455086],[-96.7459320004002,40.80189799922985],[-96.74599699949255,40.80186599899736],[-96.74619499999936,40.80178599928154],[-96.74652500056004,40.80166299917612],[-96.74709400031144,40.801470999215475],[-96.74764900052988,40.801285999235],[-96.74797200018592,40.80117899951323],[-96.7482650002854,40.8010779989039],[-96.7484350005762,40.80101399915224],[-96.74863100024558,40.8009079986294],[-96.74876899976219,40.80079899920537],[-96.74888500043234,40.80065099940985],[-96.74901799940724,40.800516998746524],[-96.7491230003065,40.800382999241165],[-96.74920100043695,40.800259999384906],[-96.74927300027731,40.80011299947739],[-96.74932500054157,40.79996199865699],[-96.74935899955318,40.799791998965745],[-96.74936799948601,40.79965599896875],[-96.74936799972244,40.79922999898557],[-96.74936600043075,40.79722699947841],[-96.74936399968354,40.79510499897721],[-96.74936299965407,40.79424199898153],[-96.74936000042537,40.79190099931562],[-96.74935599995065,40.7894499987852],[-96.74935400027447,40.78825199869516],[-96.74935400025464,40.78791699889878],[-96.74935199958094,40.78654899935676],[-96.74935099945351,40.785946999198906],[-96.74934900009843,40.78459699914464],[-96.74788599958609,40.78459399946958],[-96.74716499967103,40.78459199925569],[-96.74650799989564,40.78459199895022],[-96.74550500004283,40.78458999939651],[-96.74343900036135,40.784585999345694],[-96.74067800042887,40.78458099908854],[-96.74016799961075,40.784579998714136],[-96.73981599987864,40.78457999865824],[-96.7393770002352,40.78458099883244],[-96.73909299952524,40.78459199950003],[-96.73883599977657,40.784612998772005],[-96.73871999954811,40.78462799899863],[-96.73856199964513,40.784648999175054],[-96.73829400055034,40.78469899918307],[-96.73801500007536,40.78476599928906],[-96.737712000418,40.78485699878657],[-96.73631600035652,40.78533899938058],[-96.73578799947371,40.785520998724216],[-96.73575600002422,40.78553199922193],[-96.73418600000227,40.78607599930501],[-96.73411600013428,40.78610899896631],[-96.7335690003581,40.78630499948089],[-96.73195100040597,40.7868949990891],[-96.73140400031158,40.78709199871812],[-96.73127200002591,40.787136999478896],[-96.73073299983032,40.78732299935743],[-96.730688999696,40.787338999468645],[-96.73033500028636,40.78746299889581],[-96.73010400023992,40.78754199943307],[-96.72998700056473,40.787583999265266],[-96.72915200005977,40.7878389993743],[-96.72877800030473,40.78793699891102],[-96.72823000049611,40.78805199896329],[-96.72808600014213,40.788069999428934],[-96.72804899991282,40.788082999413646],[-96.7277100000064,40.78813199900244],[-96.72731800026456,40.78817499884937],[-96.72692299986693,40.788202998719825],[-96.72655199990368,40.78821599948353],[-96.72616899949534,40.788215998755106],[-96.7257979999928,40.78820299937276],[-96.72542899962713,40.78817799878597],[-96.72512000019172,40.78814599929408],[-96.72511200044228,40.788193999320114],[-96.72504999967443,40.78833499868412],[-96.72498799967714,40.788819998665964],[-96.72498800015687,40.789162998902974],[-96.72500400045665,40.789351999489305],[-96.72500400023239,40.7895289986266],[-96.72497300057474,40.789646998665475],[-96.72495799981793,40.78978899950364],[-96.7249109996695,40.78998999886239],[-96.72484900045741,40.7902019992402],[-96.72472499969585,40.790414998982726],[-96.72467800019373,40.79053299950529],[-96.72461600015315,40.790721998715995],[-96.72455400052934,40.79084099892744],[-96.72442999979937,40.791159998962506],[-96.72441400053432,40.791289998848896],[-96.72436800057977,40.791478999162344],[-96.72438899993097,40.791644998967065],[-96.72441399970972,40.79183799920664],[-96.7244609997547,40.79204599934455],[-96.72441500003505,40.79224699900755],[-96.72433700023971,40.79281399894089],[-96.72432200050879,40.79302699894846],[-96.72427499986605,40.79334599878242],[-96.72422899990839,40.793605999196785],[-96.72399699990115,40.79458599895069],[-96.72398100034565,40.794656998741054],[-96.72390300010835,40.795188998690755],[-96.72385700046472,40.79543699862419],[-96.72382600014896,40.795661999180474],[-96.72370199990078,40.79615799890154],[-96.72365500026719,40.79637099867495],[-96.7234690002002,40.79693799936955],[-96.72340699957167,40.79718599945589],[-96.72337599968374,40.79771799881451],[-96.72343799997141,40.79813099910937],[-96.72347000057907,40.79848599912329],[-96.72351699955028,40.79868199916267],[-96.72353200010092,40.798745999147684],[-96.72354799946035,40.79896999905224],[-96.72362699998895,40.79911299884486],[-96.723672000418,40.79919499937198],[-96.72395900045808,40.79951299921483],[-96.72404499971769,40.79961699912395],[-96.72410500042429,40.799730999338934],[-96.72413899956554,40.79981899917968],[-96.72418100011286,40.79992799940081],[-96.72421100033566,40.80001599866831],[-96.72426599948693,40.800178999011145],[-96.72463900038863,40.800763999034174],[-96.72465700031933,40.8008019993333],[-96.72469600052632,40.80097499946823],[-96.72480099963988,40.80099699908118],[-96.72485099997927,40.80101299937272],[-96.7248920003099,40.80103899926256],[-96.7249540003434,40.80110799950424],[-96.7249959995925,40.80118299948199],[-96.72510399942583,40.80141599925276],[-96.7251340000859,40.80149499920509],[-96.72519699953486,40.80173799926757],[-96.72528500050092,40.80218599922351],[-96.72528099942431,40.80243299897639],[-96.72527000038615,40.80247299940523],[-96.72523900045567,40.80250699940902],[-96.72520100046307,40.802535998783824],[-96.72505900058239,40.80260799899357],[-96.7250339997073,40.80285499914927],[-96.72502399981765,40.802914999021084],[-96.72501400038934,40.8029779991748],[-96.72499999955238,40.80301799873469],[-96.72484799958615,40.80328099891581],[-96.72439000008916,40.80399099916749],[-96.72436099982971,40.80411299879392],[-96.72432399992296,40.80418999938289],[-96.72427199985464,40.8042619990941],[-96.72414900000216,40.80439899892603],[-96.72413299989209,40.804437999502305],[-96.72412800004871,40.80447899922737],[-96.72413700040404,40.804601999001214],[-96.72412999985686,40.80476699872781],[-96.72413299998593,40.80480799865068],[-96.72419000029907,40.80496999877392],[-96.72417899974633,40.80500699879919],[-96.7241459997079,40.80503799883821],[-96.72407100030875,40.80509299893672],[-96.7239919995178,40.805416999136966],[-96.72398700029709,40.80549899880427],[-96.72396899963618,40.80557999942208],[-96.72392800017927,40.805711999378595],[-96.72390900039528,40.80582599889531],[-96.72387500034503,40.806038998863066],[-96.72386500003577,40.80607899882302],[-96.72382799965044,40.80615599922694],[-96.72377500044836,40.806235999451],[-96.72378000039471,40.806251998806005],[-96.72381200035596,40.806349998700554],[-96.72384000038556,40.80643599869813],[-96.72384600039416,40.80647599909301],[-96.72382500029155,40.80661499914726],[-96.7243590000621,40.80657999866843],[-96.72387299967535,40.80680099901596],[-96.72373300057966,40.80681599877481],[-96.72351500006121,40.80726199946293],[-96.72349399999015,40.80738499943875],[-96.72350500011454,40.80746599915094],[-96.72353000001026,40.80754599866595],[-96.72367800014052,40.80802799882447],[-96.72371800053277,40.80823099887053],[-96.72373200046414,40.80835399885128],[-96.72372800032288,40.808518999319105],[-96.72371600029804,40.808600999293795],[-96.72365499987495,40.80880099871649],[-96.72361499948018,40.80887799904098],[-96.72342399979392,40.80917699895021],[-96.72351099959218,40.80923299879234],[-96.72353500033083,40.809266999393735],[-96.72358700010379,40.809549999319856],[-96.72362800035695,40.80992199889977],[-96.72364200036088,40.8101689990163],[-96.72363399975173,40.810208999211234],[-96.72358900012878,40.810328999055926],[-96.72358499974281,40.8103699993082],[-96.723636000563,40.810821999303336],[-96.72363099973543,40.8109069991582],[-96.72361800031807,40.81094499920105],[-96.72355100057516,40.81096899865548],[-96.72364099988756,40.811290999411625],[-96.72367200049426,40.81137099879252],[-96.72367299961296,40.81141099890475],[-96.72365700037902,40.81149299916614],[-96.72362800034838,40.81157299904494],[-96.72351100049023,40.81180399891264],[-96.72347400042366,40.81192399892223],[-96.7234219996205,40.812125998831135],[-96.72337500058309,40.81228699907254],[-96.72332900022751,40.81257299948736],[-96.72331400011548,40.81273699918749],[-96.72332800042007,40.81314899921992],[-96.72332299943115,40.81318999884851],[-96.72330800055911,40.81322899894497],[-96.72324700020424,40.813342999323105],[-96.72314399957082,40.81357799875002],[-96.72312899984838,40.813617999213704],[-96.72311899967077,40.813649999515654],[-96.72311600012556,40.81371099917595],[-96.72323800011718,40.81371099895778],[-96.7235269996184,40.81371299950168],[-96.72405999982016,40.813735999221485],[-96.7242710002223,40.81374499885174],[-96.72499400022382,40.81374899903594],[-96.725101999889,40.81374899862678],[-96.72860199995726,40.81375799947336],[-96.73062499970824,40.81375399951481],[-96.732214999501,40.81375599881099],[-96.73279199959428,40.8137729993174],[-96.73308900004568,40.813773999428854],[-96.73314699985855,40.81369699875844],[-96.73343499977068,40.813316999505375],[-96.73366700030134,40.813078999113436],[-96.73385899971478,40.81291599947953],[-96.73411700001789,40.81272499910782],[-96.73446599980143,40.81248899882825],[-96.73486000036796,40.81224099883349],[-96.73518599964022,40.812039998732175],[-96.73564799975775,40.81179799940475],[-96.73598200058926,40.81174599918938],[-96.73636799943013,40.81170499947965],[-96.73748999966152,40.81157899874574],[-96.74049900016547,40.811278999391334],[-96.74937099957828,40.81041999912033],[-96.75065999946987,40.81027799934899],[-96.75244499993933,40.810055999436656],[-96.75301799994313,40.80998599918601]]]}"
2,31109003608,33.701397050122935,-0.25016150319532454,0.6622783792470579,2023,"{""type"":""Polygon"",""coordinates"":[[[-96.72056400037113,40.73931699940271],[-96.72056199984239,40.73875799914236],[-96.72055599966163,40.7369909993012],[-96.7205550001562,40.736763999228934],[-96.72054099982752,40.73287099906197],[-96.72053899979278,40.73237299868677],[-96.72053700036687,40.731919999476126],[-96.72052400054774,40.72877799933325],[-96.72051800021634,40.7273449993808],[-96.72051399961018,40.72637799865634],[-96.71938599990966,40.72637399893974],[-96.71852300050094,40.72642999886739],[-96.71798699985115,40.726481999130115],[-96.71751999976445,40.72651499947416],[-96.71181199961052,40.726506999208034],[-96.71156599988153,40.726520999457335],[-96.71141500015942,40.72652599883631],[-96.71032699955417,40.72653099891285],[-96.70404199943867,40.72655199907631],[-96.70150100035593,40.72647799927831],[-96.70150599943878,40.72756299914535],[-96.70150700047796,40.72791999873101],[-96.7015079995781,40.728137999254244],[-96.70151500004063,40.72977299937058],[-96.7015179995681,40.730442999117216],[-96.70152399991768,40.73194699940051],[-96.70152600007287,40.732232999416155],[-96.70152600055515,40.73225299945188],[-96.70153200007486,40.733756999261686],[-96.70153699983112,40.73566099928653],[-96.70154399960067,40.73850399877651],[-96.7015490000452,40.74077099946848],[-96.70155300018791,40.74163699893085],[-96.70155799969055,40.74291299948409],[-96.70155800033451,40.743003999432275],[-96.70155899954926,40.743202998890474],[-96.7015750000874,40.746926998800745],[-96.70159600058545,40.74800799941897],[-96.70160299984357,40.74836699874006],[-96.70161100058426,40.74874799870744],[-96.70161099987817,40.74879699869939],[-96.70161799995034,40.749706999065474],[-96.70163999980102,40.75165299885522],[-96.70164700012127,40.751955998758426],[-96.70165499991721,40.75263699886653],[-96.70167399983383,40.75439599916602],[-96.70164799992772,40.75478399925673],[-96.7016809998212,40.75557099917367],[-96.70168000012494,40.75561599941466],[-96.70167999971574,40.75567199946716],[-96.70172999988264,40.75567199895663],[-96.70177699944753,40.75567199878122],[-96.7030529999317,40.75567099900313],[-96.70314799971261,40.755576999169556],[-96.70339300028401,40.755342998643215],[-96.70357200007899,40.75518799869725],[-96.70374600010157,40.75505499901145],[-96.70394999942512,40.754917998723315],[-96.70417600032451,40.75478699921978],[-96.70440399941421,40.754661998704954],[-96.70874700031592,40.75227299876733],[-96.71244000017464,40.750304998651885],[-96.71282200005129,40.750099999305526],[-96.71313100032994,40.7499349992111],[-96.71497100030795,40.74892299896318],[-96.7149790003844,40.74893099942949],[-96.71513199999832,40.74905299942776],[-96.72015999996768,40.74632499907695],[-96.72013199964192,40.74627199892864],[-96.72010199960525,40.746213999106466],[-96.72031000000166,40.74611999948817],[-96.7204849999019,40.74602999868282],[-96.72040000022089,40.7447069994848],[-96.72017699979676,40.741184999139804],[-96.72025199967564,40.740818999133765],[-96.72056400037113,40.73931699940271]]]}"
3,31109003721,38.59835110634859,-0.22884127523498213,0.5845804094666145,2023,"{""type"":""Polygon"",""coordinates"":[[[-96.625260000431,40.77149899917336],[-96.62527200001483,40.76969299872842],[-96.62510599963721,40.769690999346274],[-96.62452800038074,40.76969999868273],[-96.62361500045459,40.7696899990444],[-96.62338899993796,40.76967499898921],[-96.62237899989711,40.7697029990181],[-96.6220680000079,40.76970099910042],[-96.61865799963688,40.76967999943038],[-96.61576400036552,40.76966299897262],[-96.61376600006264,40.76967899894778],[-96.61122799977666,40.76969899940659],[-96.60840900008884,40.76972099888685],[-96.60615600030282,40.76973899869748],[-96.60612900056466,40.77242499885168],[-96.60610300022829,40.774930999498004],[-96.6060860004322,40.77660799878221],[-96.60608300017195,40.77692399940608],[-96.60607900039038,40.777313999114696],[-96.60605999959971,40.77912599877815],[-96.60603599946599,40.78144299917494],[-96.60602500007515,40.78251599901212],[-96.60600800014676,40.78423299937878],[-96.60799199956304,40.78423899873593],[-96.61192999954318,40.78424999919752],[-96.61639500055898,40.78426199873833],[-96.61695399986328,40.78426299914198],[-96.61751400033708,40.78426499874806],[-96.61863300021994,40.78426799871243],[-96.61919500031595,40.784268999070115],[-96.61975200020751,40.78427099863137],[-96.62065500037471,40.78427299911293],[-96.62277499957324,40.78427899925124],[-96.62353099978853,40.784280999328544],[-96.62499499974948,40.78428499892462],[-96.62511000030099,40.78428499867948],[-96.62514999982297,40.784284998880196],[-96.6251770002563,40.78152399948651],[-96.62518499994331,40.78075499912177],[-96.62516799951096,40.780644999152074],[-96.62518399977711,40.77963599920034],[-96.62518500015327,40.77956499935349],[-96.6252040004897,40.77835599940851],[-96.62522199991906,40.7771499989581],[-96.62522499964012,40.77694199951584],[-96.62522699987247,40.776866999483595],[-96.6252290005727,40.77670599933912],[-96.6252299997789,40.7764839995057],[-96.625260000431,40.77149899917336]]]}"
4,31109003723,38.230194809499444,-0.23203158323049602,0.5804095774043027,2023,"{""type"":""Polygon"",""coordinates"":[[[-96.64438200007059,40.75866199884278],[-96.64438499964764,40.75636199885299],[-96.64431699998609,40.756341999265075],[-96.64425100052063,40.75631999869023],[-96.64401399994203,40.75622199868822],[-96.64400199955122,40.756216999298026],[-96.64312999997794,40.755810999368585],[-96.64218699998727,40.75534099917117],[-96.64191799992417,40.755196998709266],[-96.64176499995337,40.75511499894983],[-96.64158299973612,40.75501799927721],[-96.64051299973461,40.754435998843995],[-96.63990999986486,40.754885998682795],[-96.63973300046705,40.75499599875615],[-96.6395570000243,40.755082998711835],[-96.63940300022108,40.75514399899805],[-96.63924000006577,40.75519299944082],[-96.63907100049337,40.75522799866915],[-96.6388479996679,40.75524699880708],[-96.63860499982368,40.755246999399745],[-96.63853199945694,40.75524699871432],[-96.63616600001569,40.75524499934816],[-96.63311500054968,40.755247998633266],[-96.63097399957859,40.755251999433405],[-96.62828599997336,40.75525799900654],[-96.62639500006698,40.75526199903786],[-96.62529199959504,40.7552639986908],[-96.62528600026093,40.758090999176005],[-96.62528400037897,40.75879199919638],[-96.62528400034198,40.758927998978855],[-96.62528199985076,40.75993799888936],[-96.62527899953805,40.761233998662405],[-96.62527700028716,40.76293599875833],[-96.62527599941849,40.763786998616794],[-96.6252749994418,40.764451999347585],[-96.62527499995954,40.76486299948796],[-96.62529800050106,40.76497099950209],[-96.62535099989034,40.7656279992258],[-96.62535100055388,40.765746999232306],[-96.62534699986148,40.76658999924104],[-96.62530599973199,40.76799999913044],[-96.62529099948424,40.76851399880626],[-96.62527199942167,40.76862399921981],[-96.62527200045155,40.76961199871221],[-96.62527200001483,40.76969299872842],[-96.62586600046004,40.769703998790625],[-96.62600999949763,40.7697189994628],[-96.6262879997177,40.76971899911379],[-96.62730900013689,40.769716999084466],[-96.62739999988091,40.76972499882578],[-96.62745399978229,40.76972999948171],[-96.62860899992654,40.7697499995138],[-96.62878499974092,40.7697459992922],[-96.6292130001812,40.76973799900065],[-96.62930600006491,40.769712999452864],[-96.63051899956591,40.7697099988703],[-96.63270199975996,40.76970599883855],[-96.63478300042273,40.76970199871886],[-96.6371539995502,40.76971099910464],[-96.63899399961707,40.76971899869778],[-96.640710000367,40.76972599879039],[-96.64191600029122,40.76973099940929],[-96.6433800004879,40.76973699884563],[-96.64422599963693,40.76973999938308],[-96.64429300036619,40.76973999869645],[-96.64437099965363,40.76972499882953],[-96.64435699956438,40.768821999247805],[-96.64434499971294,40.767926998984045],[-96.64434500041583,40.7670329990243],[-96.64434599994597,40.76611299878127],[-96.6443459995318,40.76422099873553],[-96.64434700004172,40.762935999138435],[-96.64434399997205,40.76234899904165],[-96.64434100013631,40.76216299882054],[-96.64437999971466,40.76057299949431],[-96.64438099997822,40.759791999192984],[-96.64438200007059,40.75866199884278]]]}"
